calendar_date,duration_in_sec,start_date_ts,start_time_offset_s,unmeasurable_sleep_s,deep_sleep_s,light_sleep_s,rem_sleep_s,awake_s,sleep_levels_map.deep,sleep_levels_map_light,sleep_levels_map_awake,sleep_levels_map_rem,,sleep_levels_map_unmeasurable,validation
10/12/2023,35880,09/12/2023 22:39,0,0,6360,26940,2580,240,"[{""startTimeInSeconds"":1702162800,""endTimeInSeconds"":1702165620},{""startTimeInSeconds"":1702165980,""endTimeInSeconds"":1702166100},{""startTimeInSeconds"":1702166160,""endTimeInSeconds"":1702166460},{""startTimeInSeconds"":1702166820,""endTimeInSeconds"":1702167780},{""startTimeInSeconds"":1702170780,""endTimeInSeconds"":1702172460},{""startTimeInSeconds"":1702172640,""endTimeInSeconds"":1702173000},{""startTimeInSeconds"":1702173600,""endTimeInSeconds"":1702173720}]","[{""startTimeInSeconds"":1702161540,""endTimeInSeconds"":1702162800},{""startTimeInSeconds"":1702165620,""endTimeInSeconds"":1702165980},{""startTimeInSeconds"":1702166100,""endTimeInSeconds"":1702166160},{""startTimeInSeconds"":1702166460,""endTimeInSeconds"":1702166820},{""startTimeInSeconds"":1702167780,""endTimeInSeconds"":1702168200},{""startTimeInSeconds"":1702168860,""endTimeInSeconds"":1702170780},{""startTimeInSeconds"":1702172460,""endTimeInSeconds"":1702172640},{""startTimeInSeconds"":1702173000,""endTimeInSeconds"":1702173600},{""startTimeInSeconds"":1702173720,""endTimeInSeconds"":1702174560},{""startTimeInSeconds"":1702175400,""endTimeInSeconds"":1702182240},{""startTimeInSeconds"":1702182720,""endTimeInSeconds"":1702182840},{""startTimeInSeconds"":1702183020,""endTimeInSeconds"":1702192740},{""startTimeInSeconds"":1702192860,""endTimeInSeconds"":1702192920},{""startTimeInSeconds"":1702193400,""endTimeInSeconds"":1702197420},{""startTimeInSeconds"":1702197480,""endTimeInSeconds"":1702197660}]","[{""startTimeInSeconds"":1702175340,""endTimeInSeconds"":1702175400},{""startTimeInSeconds"":1702193280,""endTimeInSeconds"":1702193400},{""startTimeInSeconds"":1702197420,""endTimeInSeconds"":1702197480}]","[{""startTimeInSeconds"":1702168200,""endTimeInSeconds"":1702168860},{""startTimeInSeconds"":1702174560,""endTimeInSeconds"":1702175340},{""startTimeInSeconds"":1702182240,""endTimeInSeconds"":1702182720},{""startTimeInSeconds"":1702182840,""endTimeInSeconds"":1702183020},{""startTimeInSeconds"":1702192740,""endTimeInSeconds"":1702192860},{""startTimeInSeconds"":1702192920,""endTimeInSeconds"":1702193280}]",,,ENHANCED_FINAL
12/12/2023,30900,11/12/2023 21:50,0,0,720,28620,1560,300,"[{""startTimeInSeconds"":1702332780,""endTimeInSeconds"":1702333380},{""startTimeInSeconds"":1702333920,""endTimeInSeconds"":1702333980},{""startTimeInSeconds"":1702334040,""endTimeInSeconds"":1702334100}]","[{""startTimeInSeconds"":1702331400,""endTimeInSeconds"":1702332780},{""startTimeInSeconds"":1702333380,""endTimeInSeconds"":1702333680},{""startTimeInSeconds"":1702333740,""endTimeInSeconds"":1702333860},{""startTimeInSeconds"":1702334100,""endTimeInSeconds"":1702337340},{""startTimeInSeconds"":1702337460,""endTimeInSeconds"":1702339920},{""startTimeInSeconds"":1702340040,""endTimeInSeconds"":1702345680},{""startTimeInSeconds"":1702346100,""endTimeInSeconds"":1702353960},{""startTimeInSeconds"":1702354020,""endTimeInSeconds"":1702354200},{""startTimeInSeconds"":1702354380,""endTimeInSeconds"":1702354560},{""startTimeInSeconds"":1702355160,""endTimeInSeconds"":1702358160},{""startTimeInSeconds"":1702358220,""endTimeInSeconds"":1702358520},{""startTimeInSeconds"":1702358640,""endTimeInSeconds"":1702362600}]","[{""startTimeInSeconds"":1702333680,""endTimeInSeconds"":1702333740},{""startTimeInSeconds"":1702333860,""endTimeInSeconds"":1702333920},{""startTimeInSeconds"":1702333980,""endTimeInSeconds"":1702334040},{""startTimeInSeconds"":1702339920,""endTimeInSeconds"":1702340040}]","[{""startTimeInSeconds"":1702337340,""endTimeInSeconds"":1702337460},{""startTimeInSeconds"":1702345680,""endTimeInSeconds"":1702346100},{""startTimeInSeconds"":1702353960,""endTimeInSeconds"":1702354020},{""startTimeInSeconds"":1702354200,""endTimeInSeconds"":1702354380},{""startTimeInSeconds"":1702354560,""endTimeInSeconds"":1702355160},{""startTimeInSeconds"":1702358160,""endTimeInSeconds"":1702358220},{""startTimeInSeconds"":1702358520,""endTimeInSeconds"":1702358640}]",,,ENHANCED_FINAL
13/12/2023,31740,12/12/2023 22:37,0,0,3600,25920,2220,720,"[{""startTimeInSeconds"":1702424760,""endTimeInSeconds"":1702426740},{""startTimeInSeconds"":1702427700,""endTimeInSeconds"":1702428600},{""startTimeInSeconds"":1702432680,""endTimeInSeconds"":1702433400}]","[{""startTimeInSeconds"":1702420620,""endTimeInSeconds"":1702422180},{""startTimeInSeconds"":1702422300,""endTimeInSeconds"":1702422360},{""startTimeInSeconds"":1702422780,""endTimeInSeconds"":1702424760},{""startTimeInSeconds"":1702426740,""endTimeInSeconds"":1702427700},{""startTimeInSeconds"":1702428600,""endTimeInSeconds"":1702429320},{""startTimeInSeconds"":1702429860,""endTimeInSeconds"":1702430880},{""startTimeInSeconds"":1702430940,""endTimeInSeconds"":1702432680},{""startTimeInSeconds"":1702433400,""endTimeInSeconds"":1702436040},{""startTimeInSeconds"":1702437300,""endTimeInSeconds"":1702444200},{""startTimeInSeconds"":1702444680,""endTimeInSeconds"":1702444860},{""startTimeInSeconds"":1702444920,""endTimeInSeconds"":1702453080}]","[{""startTimeInSeconds"":1702422360,""endTimeInSeconds"":1702422480},{""startTimeInSeconds"":1702422540,""endTimeInSeconds"":1702422780},{""startTimeInSeconds"":1702430880,""endTimeInSeconds"":1702430940},{""startTimeInSeconds"":1702444320,""endTimeInSeconds"":1702444380},{""startTimeInSeconds"":1702444440,""endTimeInSeconds"":1702444680}]","[{""startTimeInSeconds"":1702422180,""endTimeInSeconds"":1702422300},{""startTimeInSeconds"":1702422480,""endTimeInSeconds"":1702422540},{""startTimeInSeconds"":1702429320,""endTimeInSeconds"":1702429860},{""startTimeInSeconds"":1702436040,""endTimeInSeconds"":1702437300},{""startTimeInSeconds"":1702444200,""endTimeInSeconds"":1702444320},{""startTimeInSeconds"":1702444380,""endTimeInSeconds"":1702444440},{""startTimeInSeconds"":1702444860,""endTimeInSeconds"":1702444920}]",,,ENHANCED_TENTATIVE
14/12/2023,32700,13/12/2023 22:37,0,0,4020,25740,2940,720,"[{""startTimeInSeconds"":1702508280,""endTimeInSeconds"":1702512300}]","[{""startTimeInSeconds"":1702507020,""endTimeInSeconds"":1702508280},{""startTimeInSeconds"":1702512300,""endTimeInSeconds"":1702512600},{""startTimeInSeconds"":1702513260,""endTimeInSeconds"":1702515660},{""startTimeInSeconds"":1702515840,""endTimeInSeconds"":1702518420},{""startTimeInSeconds"":1702518660,""endTimeInSeconds"":1702520220},{""startTimeInSeconds"":1702520280,""endTimeInSeconds"":1702520340},{""startTimeInSeconds"":1702520460,""endTimeInSeconds"":1702520580},{""startTimeInSeconds"":1702520700,""endTimeInSeconds"":1702520820},{""startTimeInSeconds"":1702521960,""endTimeInSeconds"":1702538340},{""startTimeInSeconds"":1702538400,""endTimeInSeconds"":1702538460},{""startTimeInSeconds"":1702539540,""endTimeInSeconds"":1702540440}]","[{""startTimeInSeconds"":1702515660,""endTimeInSeconds"":1702515840},{""startTimeInSeconds"":1702521420,""endTimeInSeconds"":1702521960}]","[{""startTimeInSeconds"":1702512600,""endTimeInSeconds"":1702513260},{""startTimeInSeconds"":1702518420,""endTimeInSeconds"":1702518660},{""startTimeInSeconds"":1702520220,""endTimeInSeconds"":1702520280},{""startTimeInSeconds"":1702520340,""endTimeInSeconds"":1702520460},{""startTimeInSeconds"":1702520580,""endTimeInSeconds"":1702520700},{""startTimeInSeconds"":1702520820,""endTimeInSeconds"":1702521420},{""startTimeInSeconds"":1702538340,""endTimeInSeconds"":1702538400},{""startTimeInSeconds"":1702538460,""endTimeInSeconds"":1702539540}]",,,ENHANCED_FINAL
16/12/2023,30780,16/12/2023 00:06,0,0,4440,22200,4140,120,"[{""startTimeInSeconds"":1702685520,""endTimeInSeconds"":1702685700},{""startTimeInSeconds"":1702685940,""endTimeInSeconds"":1702688160},{""startTimeInSeconds"":1702688520,""endTimeInSeconds"":1702689240},{""startTimeInSeconds"":1702692840,""endTimeInSeconds"":1702693620},{""startTimeInSeconds"":1702693860,""endTimeInSeconds"":1702694400}]","[{""startTimeInSeconds"":1702685160,""endTimeInSeconds"":1702685460},{""startTimeInSeconds"":1702685700,""endTimeInSeconds"":1702685940},{""startTimeInSeconds"":1702688160,""endTimeInSeconds"":1702688520},{""startTimeInSeconds"":1702690260,""endTimeInSeconds"":1702692840},{""startTimeInSeconds"":1702693620,""endTimeInSeconds"":1702693860},{""startTimeInSeconds"":1702694400,""endTimeInSeconds"":1702696080},{""startTimeInSeconds"":1702696680,""endTimeInSeconds"":1702696800},{""startTimeInSeconds"":1702696860,""endTimeInSeconds"":1702696920},{""startTimeInSeconds"":1702696980,""endTimeInSeconds"":1702704000},{""startTimeInSeconds"":1702705140,""endTimeInSeconds"":1702705380},{""startTimeInSeconds"":1702705440,""endTimeInSeconds"":1702710300},{""startTimeInSeconds"":1702711500,""endTimeInSeconds"":1702715940},{""startTimeInSeconds"":1702716000,""endTimeInSeconds"":1702716060}]","[{""startTimeInSeconds"":1702685460,""endTimeInSeconds"":1702685520},{""startTimeInSeconds"":1702715940,""endTimeInSeconds"":1702716000}]","[{""startTimeInSeconds"":1702689240,""endTimeInSeconds"":1702690260},{""startTimeInSeconds"":1702696080,""endTimeInSeconds"":1702696680},{""startTimeInSeconds"":1702696800,""endTimeInSeconds"":1702696860},{""startTimeInSeconds"":1702696920,""endTimeInSeconds"":1702696980},{""startTimeInSeconds"":1702704000,""endTimeInSeconds"":1702705140},{""startTimeInSeconds"":1702705380,""endTimeInSeconds"":1702705440},{""startTimeInSeconds"":1702710300,""endTimeInSeconds"":1702711500}]",,,ENHANCED_FINAL
17/12/2023,34440,16/12/2023 22:49,0,0,5400,23520,5520,780,"[{""startTimeInSeconds"":1702772160,""endTimeInSeconds"":1702774620},{""startTimeInSeconds"":1702777740,""endTimeInSeconds"":1702779420},{""startTimeInSeconds"":1702779480,""endTimeInSeconds"":1702779840},{""startTimeInSeconds"":1702787940,""endTimeInSeconds"":1702788840}]","[{""startTimeInSeconds"":1702766940,""endTimeInSeconds"":1702767780},{""startTimeInSeconds"":1702767900,""endTimeInSeconds"":1702769160},{""startTimeInSeconds"":1702769220,""endTimeInSeconds"":1702769280},{""startTimeInSeconds"":1702769880,""endTimeInSeconds"":1702770360},{""startTimeInSeconds"":1702771020,""endTimeInSeconds"":1702772160},{""startTimeInSeconds"":1702774620,""endTimeInSeconds"":1702774980},{""startTimeInSeconds"":1702776540,""endTimeInSeconds"":1702777740},{""startTimeInSeconds"":1702779420,""endTimeInSeconds"":1702779480},{""startTimeInSeconds"":1702779840,""endTimeInSeconds"":1702780740},{""startTimeInSeconds"":1702780800,""endTimeInSeconds"":1702780860},{""startTimeInSeconds"":1702782420,""endTimeInSeconds"":1702787940},{""startTimeInSeconds"":1702788840,""endTimeInSeconds"":1702789320},{""startTimeInSeconds"":1702790340,""endTimeInSeconds"":1702798080},{""startTimeInSeconds"":1702798740,""endTimeInSeconds"":1702802160}]","[{""startTimeInSeconds"":1702767780,""endTimeInSeconds"":1702767900},{""startTimeInSeconds"":1702769280,""endTimeInSeconds"":1702769880},{""startTimeInSeconds"":1702770720,""endTimeInSeconds"":1702770780}]","[{""startTimeInSeconds"":1702769160,""endTimeInSeconds"":1702769220},{""startTimeInSeconds"":1702770360,""endTimeInSeconds"":1702770720},{""startTimeInSeconds"":1702770780,""endTimeInSeconds"":1702771020},{""startTimeInSeconds"":1702774980,""endTimeInSeconds"":1702776540},{""startTimeInSeconds"":1702780740,""endTimeInSeconds"":1702780800},{""startTimeInSeconds"":1702780860,""endTimeInSeconds"":1702782420},{""startTimeInSeconds"":1702789320,""endTimeInSeconds"":1702790340},{""startTimeInSeconds"":1702798080,""endTimeInSeconds"":1702798740}]",,,ENHANCED_FINAL
18/12/2023,36360,17/12/2023 21:44,0,0,6780,28440,1140,420,"[{""startTimeInSeconds"":1702850220,""endTimeInSeconds"":1702851180},{""startTimeInSeconds"":1702851240,""endTimeInSeconds"":1702851300},{""startTimeInSeconds"":1702851420,""endTimeInSeconds"":1702851720},{""startTimeInSeconds"":1702852500,""endTimeInSeconds"":1702853760},{""startTimeInSeconds"":1702854360,""endTimeInSeconds"":1702855920},{""startTimeInSeconds"":1702858680,""endTimeInSeconds"":1702859700},{""startTimeInSeconds"":1702859760,""endTimeInSeconds"":1702860000},{""startTimeInSeconds"":1702865520,""endTimeInSeconds"":1702866180},{""startTimeInSeconds"":1702871460,""endTimeInSeconds"":1702871820},{""startTimeInSeconds"":1702874400,""endTimeInSeconds"":1702874760}]","[{""startTimeInSeconds"":1702849440,""endTimeInSeconds"":1702850220},{""startTimeInSeconds"":1702851840,""endTimeInSeconds"":1702852500},{""startTimeInSeconds"":1702853760,""endTimeInSeconds"":1702854360},{""startTimeInSeconds"":1702855920,""endTimeInSeconds"":1702856760},{""startTimeInSeconds"":1702857540,""endTimeInSeconds"":1702858680},{""startTimeInSeconds"":1702860060,""endTimeInSeconds"":1702865520},{""startTimeInSeconds"":1702866180,""endTimeInSeconds"":1702866840},{""startTimeInSeconds"":1702867200,""endTimeInSeconds"":1702871460},{""startTimeInSeconds"":1702871820,""endTimeInSeconds"":1702874400},{""startTimeInSeconds"":1702874760,""endTimeInSeconds"":1702886220}]","[{""startTimeInSeconds"":1702851180,""endTimeInSeconds"":1702851240},{""startTimeInSeconds"":1702851300,""endTimeInSeconds"":1702851420},{""startTimeInSeconds"":1702851720,""endTimeInSeconds"":1702851840},{""startTimeInSeconds"":1702859700,""endTimeInSeconds"":1702859760},{""startTimeInSeconds"":1702860000,""endTimeInSeconds"":1702860060}]","[{""startTimeInSeconds"":1702856760,""endTimeInSeconds"":1702857540},{""startTimeInSeconds"":1702866840,""endTimeInSeconds"":1702867200}]",,,ENHANCED_FINAL
19/12/2023,32520,18/12/2023 22:50,0,0,6300,24660,1560,660,"[{""startTimeInSeconds"":1702940700,""endTimeInSeconds"":1702941180},{""startTimeInSeconds"":1702941360,""endTimeInSeconds"":1702942500},{""startTimeInSeconds"":1702943040,""endTimeInSeconds"":1702943580},{""startTimeInSeconds"":1702947060,""endTimeInSeconds"":1702947900},{""startTimeInSeconds"":1702948320,""endTimeInSeconds"":1702949880},{""startTimeInSeconds"":1702950480,""endTimeInSeconds"":1702951020},{""startTimeInSeconds"":1702957620,""endTimeInSeconds"":1702958820}]","[{""startTimeInSeconds"":1702939800,""endTimeInSeconds"":1702940700},{""startTimeInSeconds"":1702941180,""endTimeInSeconds"":1702941360},{""startTimeInSeconds"":1702942500,""endTimeInSeconds"":1702943040},{""startTimeInSeconds"":1702943580,""endTimeInSeconds"":1702944060},{""startTimeInSeconds"":1702944360,""endTimeInSeconds"":1702944780},{""startTimeInSeconds"":1702944960,""endTimeInSeconds"":1702945380},{""startTimeInSeconds"":1702945620,""endTimeInSeconds"":1702947060},{""startTimeInSeconds"":1702947900,""endTimeInSeconds"":1702948320},{""startTimeInSeconds"":1702949880,""endTimeInSeconds"":1702950480},{""startTimeInSeconds"":1702951020,""endTimeInSeconds"":1702951140},{""startTimeInSeconds"":1702951200,""endTimeInSeconds"":1702953840},{""startTimeInSeconds"":1702954440,""endTimeInSeconds"":1702957620},{""startTimeInSeconds"":1702958820,""endTimeInSeconds"":1702959780},{""startTimeInSeconds"":1702960080,""endTimeInSeconds"":1702967100},{""startTimeInSeconds"":1702967520,""endTimeInSeconds"":1702971000},{""startTimeInSeconds"":1702971060,""endTimeInSeconds"":1702972620},{""startTimeInSeconds"":1702972680,""endTimeInSeconds"":1702972980}]","[{""startTimeInSeconds"":1702944780,""endTimeInSeconds"":1702944960},{""startTimeInSeconds"":1702945380,""endTimeInSeconds"":1702945620},{""startTimeInSeconds"":1702951140,""endTimeInSeconds"":1702951200},{""startTimeInSeconds"":1702954260,""endTimeInSeconds"":1702954320},{""startTimeInSeconds"":1702971000,""endTimeInSeconds"":1702971060},{""startTimeInSeconds"":1702972620,""endTimeInSeconds"":1702972680}]","[{""startTimeInSeconds"":1702944060,""endTimeInSeconds"":1702944360},{""startTimeInSeconds"":1702953840,""endTimeInSeconds"":1702954260},{""startTimeInSeconds"":1702954320,""endTimeInSeconds"":1702954440},{""startTimeInSeconds"":1702959780,""endTimeInSeconds"":1702960080},{""startTimeInSeconds"":1702967100,""endTimeInSeconds"":1702967520}]",,,ENHANCED_TENTATIVE
20/12/2023,34560,19/12/2023 22:00,0,0,7440,22860,4260,720,"[{""startTimeInSeconds"":1703024460,""endTimeInSeconds"":1703025180},{""startTimeInSeconds"":1703025660,""endTimeInSeconds"":1703025720},{""startTimeInSeconds"":1703025840,""endTimeInSeconds"":1703026020},{""startTimeInSeconds"":1703027460,""endTimeInSeconds"":1703031840},{""startTimeInSeconds"":1703041260,""endTimeInSeconds"":1703042460},{""startTimeInSeconds"":1703052900,""endTimeInSeconds"":1703053800}]","[{""startTimeInSeconds"":1703023200,""endTimeInSeconds"":1703024460},{""startTimeInSeconds"":1703025180,""endTimeInSeconds"":1703025600},{""startTimeInSeconds"":1703026380,""endTimeInSeconds"":1703027460},{""startTimeInSeconds"":1703031840,""endTimeInSeconds"":1703032500},{""startTimeInSeconds"":1703032620,""endTimeInSeconds"":1703032680},{""startTimeInSeconds"":1703033580,""endTimeInSeconds"":1703036880},{""startTimeInSeconds"":1703037840,""endTimeInSeconds"":1703041260},{""startTimeInSeconds"":1703042460,""endTimeInSeconds"":1703046480},{""startTimeInSeconds"":1703046600,""endTimeInSeconds"":1703047920},{""startTimeInSeconds"":1703048280,""endTimeInSeconds"":1703052900},{""startTimeInSeconds"":1703053800,""endTimeInSeconds"":1703054520},{""startTimeInSeconds"":1703054700,""endTimeInSeconds"":1703054760},{""startTimeInSeconds"":1703056500,""endTimeInSeconds"":1703057400},{""startTimeInSeconds"":1703057460,""endTimeInSeconds"":1703058480}]","[{""startTimeInSeconds"":1703025600,""endTimeInSeconds"":1703025660},{""startTimeInSeconds"":1703025720,""endTimeInSeconds"":1703025840},{""startTimeInSeconds"":1703026020,""endTimeInSeconds"":1703026380},{""startTimeInSeconds"":1703046480,""endTimeInSeconds"":1703046600},{""startTimeInSeconds"":1703057400,""endTimeInSeconds"":1703057460}]","[{""startTimeInSeconds"":1703032500,""endTimeInSeconds"":1703032620},{""startTimeInSeconds"":1703032680,""endTimeInSeconds"":1703033580},{""startTimeInSeconds"":1703036880,""endTimeInSeconds"":1703037840},{""startTimeInSeconds"":1703047920,""endTimeInSeconds"":1703048280},{""startTimeInSeconds"":1703054520,""endTimeInSeconds"":1703054700},{""startTimeInSeconds"":1703054760,""endTimeInSeconds"":1703056500}]",,,ENHANCED_TENTATIVE
22/12/2023,36900,21/12/2023 21:52,0,0,5040,28800,3060,960,"[{""startTimeInSeconds"":1703196480,""endTimeInSeconds"":1703197620},{""startTimeInSeconds"":1703197980,""endTimeInSeconds"":1703198100},{""startTimeInSeconds"":1703198160,""endTimeInSeconds"":1703198340},{""startTimeInSeconds"":1703203140,""endTimeInSeconds"":1703206740}]","[{""startTimeInSeconds"":1703195520,""endTimeInSeconds"":1703196480},{""startTimeInSeconds"":1703198460,""endTimeInSeconds"":1703203140},{""startTimeInSeconds"":1703206740,""endTimeInSeconds"":1703207040},{""startTimeInSeconds"":1703207100,""endTimeInSeconds"":1703207160},{""startTimeInSeconds"":1703207820,""endTimeInSeconds"":1703207880},{""startTimeInSeconds"":1703208000,""endTimeInSeconds"":1703215260},{""startTimeInSeconds"":1703215320,""endTimeInSeconds"":1703216880},{""startTimeInSeconds"":1703216940,""endTimeInSeconds"":1703217780},{""startTimeInSeconds"":1703219280,""endTimeInSeconds"":1703221920},{""startTimeInSeconds"":1703221980,""endTimeInSeconds"":1703223180},{""startTimeInSeconds"":1703223240,""endTimeInSeconds"":1703229240},{""startTimeInSeconds"":1703230080,""endTimeInSeconds"":1703233080},{""startTimeInSeconds"":1703233140,""endTimeInSeconds"":1703233380}]","[{""startTimeInSeconds"":1703197620,""endTimeInSeconds"":1703197980},{""startTimeInSeconds"":1703198100,""endTimeInSeconds"":1703198160},{""startTimeInSeconds"":1703198340,""endTimeInSeconds"":1703198460},{""startTimeInSeconds"":1703215260,""endTimeInSeconds"":1703215320},{""startTimeInSeconds"":1703218860,""endTimeInSeconds"":1703218920},{""startTimeInSeconds"":1703219160,""endTimeInSeconds"":1703219280},{""startTimeInSeconds"":1703221920,""endTimeInSeconds"":1703221980},{""startTimeInSeconds"":1703223180,""endTimeInSeconds"":1703223240},{""startTimeInSeconds"":1703233080,""endTimeInSeconds"":1703233140}]","[{""startTimeInSeconds"":1703207040,""endTimeInSeconds"":1703207100},{""startTimeInSeconds"":1703207160,""endTimeInSeconds"":1703207820},{""startTimeInSeconds"":1703207880,""endTimeInSeconds"":1703208000},{""startTimeInSeconds"":1703216880,""endTimeInSeconds"":1703216940},{""startTimeInSeconds"":1703217780,""endTimeInSeconds"":1703218860},{""startTimeInSeconds"":1703218920,""endTimeInSeconds"":1703219160},{""startTimeInSeconds"":1703229240,""endTimeInSeconds"":1703230080}]",,,ENHANCED_FINAL
23/12/2023,37320,22/12/2023 22:21,0,0,3300,29340,4680,780,"[{""startTimeInSeconds"":1703287380,""endTimeInSeconds"":1703288280},{""startTimeInSeconds"":1703288340,""endTimeInSeconds"":1703290740}]","[{""startTimeInSeconds"":1703283660,""endTimeInSeconds"":1703284980},{""startTimeInSeconds"":1703285040,""endTimeInSeconds"":1703286180},{""startTimeInSeconds"":1703286600,""endTimeInSeconds"":1703287380},{""startTimeInSeconds"":1703288280,""endTimeInSeconds"":1703288340},{""startTimeInSeconds"":1703290740,""endTimeInSeconds"":1703291820},{""startTimeInSeconds"":1703293080,""endTimeInSeconds"":1703298180},{""startTimeInSeconds"":1703299440,""endTimeInSeconds"":1703300220},{""startTimeInSeconds"":1703300400,""endTimeInSeconds"":1703303580},{""startTimeInSeconds"":1703303640,""endTimeInSeconds"":1703303700},{""startTimeInSeconds"":1703303760,""endTimeInSeconds"":1703309400},{""startTimeInSeconds"":1703309640,""endTimeInSeconds"":1703310420},{""startTimeInSeconds"":1703311620,""endTimeInSeconds"":1703317320},{""startTimeInSeconds"":1703317560,""endTimeInSeconds"":1703317680},{""startTimeInSeconds"":1703317980,""endTimeInSeconds"":1703318940},{""startTimeInSeconds"":1703319000,""endTimeInSeconds"":1703319120},{""startTimeInSeconds"":1703319180,""endTimeInSeconds"":1703319360},{""startTimeInSeconds"":1703319420,""endTimeInSeconds"":1703321760}]","[{""startTimeInSeconds"":1703284980,""endTimeInSeconds"":1703285040},{""startTimeInSeconds"":1703286180,""endTimeInSeconds"":1703286600},{""startTimeInSeconds"":1703300220,""endTimeInSeconds"":1703300400},{""startTimeInSeconds"":1703303580,""endTimeInSeconds"":1703303640},{""startTimeInSeconds"":1703303700,""endTimeInSeconds"":1703303760}]","[{""startTimeInSeconds"":1703291820,""endTimeInSeconds"":1703293080},{""startTimeInSeconds"":1703298180,""endTimeInSeconds"":1703299440},{""startTimeInSeconds"":1703309400,""endTimeInSeconds"":1703309640},{""startTimeInSeconds"":1703310420,""endTimeInSeconds"":1703311620},{""startTimeInSeconds"":1703317320,""endTimeInSeconds"":1703317560},{""startTimeInSeconds"":1703317680,""endTimeInSeconds"":1703317980},{""startTimeInSeconds"":1703318940,""endTimeInSeconds"":1703319000},{""startTimeInSeconds"":1703319120,""endTimeInSeconds"":1703319180},{""startTimeInSeconds"":1703319360,""endTimeInSeconds"":1703319420}]",,,ENHANCED_FINAL
25/12/2023,28440,24/12/2023 23:46,0,0,8520,17520,2400,0,"[{""startTimeInSeconds"":1703462100,""endTimeInSeconds"":1703465280},{""startTimeInSeconds"":1703466000,""endTimeInSeconds"":1703468520},{""startTimeInSeconds"":1703471760,""endTimeInSeconds"":1703473800},{""startTimeInSeconds"":1703479200,""endTimeInSeconds"":1703479980}]","[{""startTimeInSeconds"":1703461560,""endTimeInSeconds"":1703462100},{""startTimeInSeconds"":1703465280,""endTimeInSeconds"":1703466000},{""startTimeInSeconds"":1703468520,""endTimeInSeconds"":1703468700},{""startTimeInSeconds"":1703468760,""endTimeInSeconds"":1703468820},{""startTimeInSeconds"":1703469120,""endTimeInSeconds"":1703471760},{""startTimeInSeconds"":1703473800,""endTimeInSeconds"":1703474520},{""startTimeInSeconds"":1703476020,""endTimeInSeconds"":1703479200},{""startTimeInSeconds"":1703479980,""endTimeInSeconds"":1703482800},{""startTimeInSeconds"":1703483340,""endTimeInSeconds"":1703490000}]",,"[{""startTimeInSeconds"":1703468700,""endTimeInSeconds"":1703468760},{""startTimeInSeconds"":1703468820,""endTimeInSeconds"":1703469120},{""startTimeInSeconds"":1703474520,""endTimeInSeconds"":1703476020},{""startTimeInSeconds"":1703482800,""endTimeInSeconds"":1703483340}]",,,ENHANCED_TENTATIVE
26/12/2023,29940,26/12/2023 00:11,0,0,4800,21840,3300,300,"[{""startTimeInSeconds"":1703550180,""endTimeInSeconds"":1703550780},{""startTimeInSeconds"":1703555580,""endTimeInSeconds"":1703557500},{""startTimeInSeconds"":1703557740,""endTimeInSeconds"":1703557800},{""startTimeInSeconds"":1703562060,""endTimeInSeconds"":1703563200},{""startTimeInSeconds"":1703563440,""endTimeInSeconds"":1703564520}]","[{""startTimeInSeconds"":1703549460,""endTimeInSeconds"":1703550180},{""startTimeInSeconds"":1703550780,""endTimeInSeconds"":1703551380},{""startTimeInSeconds"":1703552460,""endTimeInSeconds"":1703552880},{""startTimeInSeconds"":1703553120,""endTimeInSeconds"":1703553660},{""startTimeInSeconds"":1703553720,""endTimeInSeconds"":1703553900},{""startTimeInSeconds"":1703554020,""endTimeInSeconds"":1703555580},{""startTimeInSeconds"":1703557500,""endTimeInSeconds"":1703557740},{""startTimeInSeconds"":1703557800,""endTimeInSeconds"":1703558340},{""startTimeInSeconds"":1703558520,""endTimeInSeconds"":1703558580},{""startTimeInSeconds"":1703559300,""endTimeInSeconds"":1703562060},{""startTimeInSeconds"":1703563200,""endTimeInSeconds"":1703563440},{""startTimeInSeconds"":1703564520,""endTimeInSeconds"":1703566020},{""startTimeInSeconds"":1703567100,""endTimeInSeconds"":1703578920},{""startTimeInSeconds"":1703578980,""endTimeInSeconds"":1703579640}]","[{""startTimeInSeconds"":1703553660,""endTimeInSeconds"":1703553720},{""startTimeInSeconds"":1703553900,""endTimeInSeconds"":1703554020},{""startTimeInSeconds"":1703566980,""endTimeInSeconds"":1703567100}]","[{""startTimeInSeconds"":1703551380,""endTimeInSeconds"":1703552460},{""startTimeInSeconds"":1703552880,""endTimeInSeconds"":1703553120},{""startTimeInSeconds"":1703558340,""endTimeInSeconds"":1703558520},{""startTimeInSeconds"":1703558580,""endTimeInSeconds"":1703559300},{""startTimeInSeconds"":1703566020,""endTimeInSeconds"":1703566980},{""startTimeInSeconds"":1703578920,""endTimeInSeconds"":1703578980},{""startTimeInSeconds"":1703579640,""endTimeInSeconds"":1703579700}]",,,ENHANCED_FINAL
